			Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1	Run 1
Time (y)	Year	DOY	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	RGRTV	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	PHENRF	VERND	VERN	HARVFRIN	HARVFR	RDRHARV	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	GRT	RDRT	RDLVD	DEBUG
2011.68989071038	2011	253	0.481882191311849	0.452415189663583	9.6	-5.43688358100645	0	0.685415406354552	0.453223642721426	0	39.5555517912651	22.360402369285	0.15254063818868	19.5929637272212	1	26.6241743889382	2.65792627361741	1.89510516596981	60.8237288892418	0	0	698.090977206037	0	5635.40316004509	5578.90596620265	56.4971938424406	0	0.00472444892278571	0	1	0	1	0	0	0	0.0741403838616345	0	0.03585	0.024315389551165	0.647377171745182	0.382035908259637	2.36162388340255	0.00607	0.00859	0.0572300147683541	0	0.0135744	0.00799594120277054	0
2011.69262295082	2011	254	0.483560241908011	0.45678625138841	10.9	-5.41582185502177	0	0.53128904502177	0.394452684600009	0	38.4169127421891	21.7167398203443	0.152498007489389	19.0332462454466	1	27.8318301042457	2.99808084423747	1.89510516596981	60.7005000145122	0	0	732.486761337759	0	5630.62371130384	5565.15475044113	65.4689608627106	0	0.00494293910075565	0	1	0	1	0	0	0	0.0711522452298371	0	0.03585	0.0249656712375376	0.6948403203216	0.403462861180357	2.5305992383663	0.007045	0.010865	0.0656077235490008	0	0.0154126	0.00787633935015486	0
2011.69535519126	2011	255	0.485240460635913	0.461162960760389	11.05	-5.39285353269185	4	0.372627519508427	0.215559586552817	0	37.4911710125674	21.1934262366124	0.152455314138976	18.5775510383689	1	29.0841993735515	3.40342780677375	1.89510516596981	60.5775208014828	0	0	769.32489982314	0	5625.85604322914	5548.9163588322	76.9396843969405	0	0.00516973757416973	0	1	0	1	0	0	0	0.0682976727242663	0	0.03585	0.0255948840173473	0.744406709703456	0.425046659632595	2.52875766894883	0.0071575	0.0111275	0.0671478550059599	0	0.0156247	0.0079586584893846	0
2011.69808743169	2011	256	0.486922613001669	0.465544706959284	13.55	-5.37043878906968	4.4	0.342098310340493	0.179761119711991	0	40.7168822290802	23.0168921588922	0.152412558087221	20.1440276664957	1	30.3098740788492	3.8307729771183	1.89510516596981	60.454790744339	0	0	806.058674837412	0	5621.10228658453	5532.33298262747	88.7693039570597	0	0.00539215842970649	0	1	0	1	0	0	0	0.0657173425330032	0	0.03585	0.0261633353396023	0.793007399626051	0.445451495447746	2.72864678599448	0.0090325	0.0155025	0.0831220289800803	0	0.0191597	0.0124871689719469	0
2011.70081967213	2011	257	0.488606468434768	0.469930889384653	13.35	-5.34423363123995	0	0.755377175261241	0.602812084406834	0	44.3967709491213	25.0971005930589	0.152369739284016	21.9307555350446	1	31.5420589090754	4.36366556204838	1.89510516596981	60.3323093382909	0	0	845.28261739644	0	5616.36273691831	5510.94354633467	105.419190583642	0	0.00561610073753578	0	1	0	1	0	0	0	0.0633126449331714	0	0.03585	0.0267200865526371	0.842806544098874	0.465608555022385	3.33720094332431	0.0088825	0.0151525	0.0826667199009767	0	0.0188769	0.0185106876370422	0
2011.70355191257	2011	258	0.490291799844324	0.474320916499933	11.15	-5.31956265546531	2.2	0.711575234375872	0.529510889765274	0	43.0385816894532	24.3293282585942	0.152326857679364	21.2640991755399	1	33.1638789239993	4.87830740369751	1.89510516596981	60.2100760795716	0	0	892.759547542509	0	5611.64151158217	5489.86212379611	121.779387786058	0	0.00590983562573458	0	1	0	1	0	0	0	0.0604034743065142	0	0.03585	0.0273304848603658	0.90638489084337	0.490281754812056	3.29451564007499	0.0072325	0.0113025	0.0696887365789202	0	0.0157661	0.0140893189086695	0
2011.70628415301	2011	259	0.491978383173527	0.478714204671859	8.4	-5.29969971392908	1.2	0.672580474151649	0.528445394548735	0	43.7708993426012	24.7433009285479	0.152283913223378	21.6151096429531	1	34.8298900837615	5.33244040645596	1.89510516596981	60.0880904654344	0	0	939.873862265189	0	5606.93834670071	5472.92946871097	134.008877989745	0	0.00621192671117143	0	1	0	1	0	0	0	0.0576808624415741	0	0.03585	0.0278658917710804	0.970565947472724	0.514033594494909	3.08729706272444	0.00517	0.00649	0.0529872093720335	0	0.01296	0.011824675942783	0
2011.70901639344	2011	260	0.49366599695261	0.483110177006018	7.35	-5.28504646034437	0	0.642254467389902	0.674545348592725	0	43.5272319870326	24.60555793501	0.152240905866286	21.4911020881621	1	36.4296948767501	5.72078140215096	1.89510516596981	59.9663519941514	0	0	984.054879791491	0	5602.24968802487	5461.24402345575	141.005664569115	0	0.00650269033074707	0	1	0	1	0	0	0	0.0552878624321672	0	0.03585	0.0283154427266863	1.03152293883327	0.535566690116759	3.06896885007619	0.0043825	0.0046525	0.0467895612201111	0	0.01296	0.0104002076844495	0
2011.71174863388	2011	261	0.495354421850598	0.487508262179209	12	-5.27246994442784	0	0.942400137911711	1.10092523919295	0	42.21043217105	23.8611826857264	0.152197835558428	20.8452309596555	1	37.996588935138	6.13341293305394	1.89510516596981	59.8448601650112	0	0	1028.04433733129	0	5597.57104026997	5451.56031380572	146.010726464249	0	0.00678804943461788	0	1	0	1	0	0	0	0.053129046488633	0	0.03585	0.0287197720436664	1.09125337265406	0.555740702026042	4.14277191140912	0.00787	0.01279	0.0770865614198248	0	0.016968	0.0136892509905338	0
2011.71448087432	2011	262	0.497043440226078	0.491907893269284	9.95	-5.25306321718966	0	0.820949818460635	1.11176500243382	0	40.1671067939453	22.7061089847062	0.152154702250258	19.8464661426656	1	40.1043204720268	6.6941772250362	1.89510516596981	59.7236144783169	0	0	1087.34424463953	0	5592.90068854913	5432.74391485874	160.156773690389	0	0.00717057618314878	0	1	0	1	0	0	0	0.0504777316181571	0	0.03585	0.0292091370375193	1.17141259246402	0.581444282827843	3.98730618009063	0.0063325	0.0092025	0.0644944464096637	0	0.0140693	0.00900383057159409	0
2011.71721311475	2011	263	0.498732835677227	0.496308506583035	10.75	-5.23746071387666	0	0.642303425778672	1.00192110787806	0	38.2343919730509	21.6135624494352	0.152111505892345	18.9020231432869	1	42.1892469820619	7.19814370350283	1.89510516596981	59.6026144353839	0	0	1144.87519993957	0	5588.24645683727	5417.90123991386	170.345216923417	0	0.00754963964240392	0	1	0	1	0	0	0	0.0481031960654616	0	0.03585	0.0296261331000355	1.24990424648084	0.605171508559914	4.20107264379432	0.0069325	0.0106025	0.070303286938564	0	0.0152005	0.00779487166606579	0
2011.71994535519	2011	264	0.500422392591302	0.500709540482683	10.2	-5.22124190613511	0	0.579810368911086	1.03464218718809	0	36.5901674393941	20.684096913168	0.152068246435372	18.0982962408225	1	44.3391419978481	7.78333274585096	1.89510516596981	59.4818595385378	0	0	1205.65484567589	0	5583.60494084504	5401.42344574862	182.181495096415	0	0.00794095256874274	0	1	0	1	0	0	0	0.045877796991916	0	0.03585	0.0300179316521383	1.33096933400586	0.628265615473708	4.27157682035973	0.00652	0.00964	0.0672978958087148	0	0.0144228	0.00750330015044622	0
2011.72267759563	2011	265	0.502111895693798	0.505110434211507	10.9	-5.20636565084365	0	0.645505874532806	0.304138591116985	0	34.975714883295	19.7714612115856	0.152024923830139	17.3094809614146	1	14.0188802533562	8.97287920360347	0.570876129672044	59.3613492911127	0	0	525.199891174238	0	5476.83864708337	5287.38131883336	189.457328250009	0	0.00255966647124465	0	1	0	1	0.6	0.6862	0.018307816	0.0438053726807017	0	0.03585	0.0303735921993458	0.425803751906903	0.271366990127692	1.80636045251541	0.007045	0.010865	0.0725484745408543	0	0.0154126	0.00787633935015486	0
2011.72540983607	2011	266	0.503801129597459	0.50951062671909	10.75	-5.19107232831315	0	1.10872703547616	0.590620033259104	0	34.0260704176452	19.2346356233155	0.151981538027561	16.8439795640183	1	15.0029587442146	9.11827315584081	0.570876129672044	59.2410831974489	0	0	550.299278798587	0	5472.30894750752	5270.80049635121	201.508451156309	0	0.00274161398563726	0	1	0	1	0	0	0	0.0410500266003486	0	0.03585	0.0308116716739802	0.46226623896501	0.290854779249945	2.12310650428038	0.0069325	0.0106025	0.0721733988302835	0	0.0152005	0.00779487166606579	0
2011.7281420765	2011	267	0.505489878351341	0.513909555486693	10.55	-5.17653117991525	0	1.08459398405018	0.677748331655454	0	32.3267233489099	18.2740098071848	0.151938088978672	16.0147367593128	1	16.185498231267	9.27524986116634	0.570876129672044	59.1210607628909	0	0	580.066305295875	0	5467.7934527223	5254.46378470267	213.329668019627	0	0.00296015172687414	0	1	0	1	0	0	0	0.0381653079713366	0	0.03585	0.031250770015857	0.505809282817385	0.313445179413684	2.29333623888579	0.0067825	0.0102525	0.0714421637947636	0	0.0149177	0.00768755736440272	0
2011.73087431694	2011	268	0.507177924990113	0.518306655353251	10.75	-5.16276238930832	26.2	0.0678019425719674	0	0	30.5643810332043	17.277773337029	0.15189457663462	15.1553834895014	1	17.4677404214182	9.44539625275402	0.570876129672044	59.0012814937853	0	0	612.341607112294	0	5463.29195359794	5238.47383302301	224.81812057493	0	0.00319729213993671	0	1	0	1	0	0	0	0.0354630863947258	0	0.03585	0.0316519560027222	0.552888151285699	0.337061027458035	1.49931256491296	0.0069325	0.0106025	0.0734193773230655	0	0.0152005	0.00779487166606579	0
2011.73360655738	2011	269	0.508865051083784	0.522701357342495	11.55	-5.14924508412274	3.5	1.44475556472307	0.413719971388871	0	56.5583570528109	37.031732	0.151851000946675	32.1084875966461	1	18.1983653012706	9.63728898940443	0.570876129672044	58.8817448974788	0	0	632.841998590134	0	5458.80415306519	5222.03449097369	236.769662091507	0	0.00333376409759122	0	1	0	1	0	0	0	0.0340878535500294	0	0.03585	0.0318817487999303	0.580195711104476	0.350385072716546	2.49715500111833	0.0075325	0.0120025	0.0795519920583188	0	0.0163317	0.0487884203402979	0
2011.73633879781	2011	270	0.510551036288081	0.527093087491745	11.45	-5.13530017559791	8.9	1.70826559053373	0.553959507651174	0	58.0548325889228	37.031732	0.151807361866225	32.099910572944	1	19.5602648414228	9.46431112583921	0.570876129672044	58.7624504823166	0	0	659.262480292069	0	5454.33043611678	5203.9370099633	250.39342615348	0	0.00358618992202988	0	1	0	1	0	0	0	0.0317899086939588	0	0.03585	0.0322183375138251	0.630199214520768	0.374092771404552	2.75272000738752	0.0074575	0.0118275	0.0795258380785411	0	0.0161903	0.0484062890027155	0
2011.73907103825	2011	271	0.512235657895678	0.531481265682934	11.4	-5.12200519102124	1.2	1.92708932389716	0.702215373312005	0	64.5350576871077	37.031732	0.151763659344776	32.091321080259	1	21.072485458469	9.32286550213231	0.570876129672044	58.6433977576394	0	0	689.724146810719	0	5449.87222328034	5185.99025314593	263.88197013441	0	0.0038666017468177	0	1	0	1	0	0	0	0.0295760485614707	0	0.03585	0.0325335340094468	0.685562422326674	0.399333652598345	3.00965933619847	0.00742	0.01174	0.0798377444826123	0	0.0161196	0.0482125542210356	0
2011.74180327869	2011	272	0.51391869038852	0.535865304476479	12.9	-5.1092735687235	4.4	1.29908902851007	0.519877489216274	0	62.9343623843169	35.5762365089412	0.151719893333956	30.8344001681482	1	22.7324230848429	9.21306638021167	0.570876129672044	58.5245862337824	0	0	724.171669131903	0	5445.42938543047	5168.09500855888	277.334376871591	0	0.00417458780122367	0	1	0	1	0	0	0	0.0274757228877479	0	0.03585	0.0328252611143224	0.746197723521221	0.425811768764619	3.20296882036874	0.008545	0.014365	0.0910879223579731	0	0.0182406	0.0487466675588613	0
2011.74453551913	2011	273	0.515599904991497	0.540244607948676	10.9	-5.09550100330338	5.4	1.39409690698975	0.593793429149495	3.02960286384949	65.3288464357102	37.031732	0.151676063785513	32.0741046499345	1	24.4458225325745	9.17861313269915	0.570876129672044	58.4060154220728	0	0	761.481584692328	0	5441.00187843664	5147.09057750594	293.911300930695	0	0.00449288992702913	0	1	0	1	0	0	0	0.0255992568780221	0	0.03585	0.0330885700331083	0.80887731088603	0.451956316417067	3.22397441355283	0.007045	0.010865	0.0775947585537036	0	0.0154126	0.0461906036649955	0
2011.74726775956	2011	274	0.517279069227755	0.544618570533354	11.65	-5.08427003906383	0	1.25045391587574	0.684546084124263	0	65.509133908	37.031732	0.151632170651317	32.0654776933516	1	26.2110574485735	9.13142113565788	0.570876129672044	58.2876848348276	0	0	799.66031622472	0	5436.59236593889	5130.13369238829	306.458673550603	0	0.00482122912374117	0	1	0	1	0	0	0	0.0239164576062247	0	0.03585	0.0333142384079914	0.873201416767335	0.477549613316063	3.46016693725491	0.0076075	0.0121775	0.0836053017092314	0	0.0164731	0.0491630438677602	0
2011.75	2011	275	0.518955946475955	0.5489865758686	14.45	-5.07274638643318	1.4	0.926808059384381	0.457432836768686	0	63.574133908	35.9378936732617	0.151588213883359	31.1195120669405	1	28.0782149912296	9.11427004824664	0.570876129672044	58.1695939853523	0	0	840.771570785716	0	5432.19738040462	5111.58766934953	320.609711055085	0	0.00516885028745736	0	1	0	1	0	0	0	0.0223616145162846	0	0.03585	0.0335218566934493	0.941233899143856	0.50331904666154	3.75932115338289	0.0097075	0.0170775	0.104530979329309	0	0.0204323	0.0511234188328392	0
2011.75273224044	2011	276	0.520630295529828	0.553347995649461	16.45	-5.05914599537688	19.7	0.428871503178124	0.166116691515782	16.6975762796482	63.354584537061	35.8137843623861	0.151544193433755	31.0048120704784	1	30.0022054533718	9.22201991537982	0.570876129672044	58.051742387938	0	0	885.921355880727	0	5427.81828324829	5087.20705393581	340.611229312481	0	0.00552748892606938	0	1	0	1	0	0	0	0.0209576557066563	0	0.03585	0.0337156753508473	1.01154461887531	0.528616562656175	3.3749735012121	0.0112075	0.0205775	0.119944321102038	0	0.0232603	0.0439546987687466	0
2011.75546448087	2011	277	0.522301870160402	0.557702188487632	16.8	-5.04447936298829	0	2.06906366457962	1.46093633542038	0	65.509133908	37.031732	0.151500109254741	32.0395217447644	1	31.5466775480701	9.51452910746698	0.570876129672044	57.93412955786	0	0	926.743162253736	0	5423.46007296518	5058.6369311906	364.823141774583	0	0.00581670688520853	0	1	0	1	0	0	0	0.0199520761080475	0	0.03585	0.03386738277846	1.06840340390914	0.548128725575327	5.14198298363164	0.01147	0.02119	0.123460228839007	0	0.0237552	0.0441567257516932	0
2011.75819672131	2011	278	0.523970418681347	0.562048498779232	14.75	-5.03032465559969	2.4	1.50420866624849	1.11651665248775	0	61.979133908	35.0362543289994	0.151455961298682	30.3223823588738	1	34.213613407905	9.84379628950198	0.570876129672044	57.8167550113758	0	0	993.325452073068	0	5419.12633870623	5029.31036926789	389.815969438337	0	0.00631349248374845	0	1	0	1	0	0	0	0.0184254770236701	0	0.03585	0.0340653531459748	1.16549882314015	0.579599888604645	4.9960423849323	0.0099325	0.0176025	0.10923989138218	0	0.0208565	0.0481780705431103	0
2011.76092896175	2011	279	0.525635683517894	0.566386255581906	13.9	-5.01852737818307	0	1.89165913285064	1.777278362188	0	61.4670338834787	34.7467687300615	0.151411749518062	30.0664157962619	1	36.8194077404121	10.0831174054963	0.570876129672044	57.6996182657227	0	0	1056.55023981754	0	5414.81772851288	5004.22921999602	410.588508516858	0	0.00679975016454047	0	1	0	1	0	0	0	0.0171438193263042	0	0.03585	0.0342262439530729	1.26019003153101	0.608179435826224	5.37228488117422	0.009295	0.016115	0.103739214028047	0	0.0196546	0.0476352832210301	0
2011.76366120219	2011	280	0.527297400779853	0.570714771502613	12.45	-5.00792722912202	0	1.56194942460599	1.7451583114744	0	57.7980963884401	32.6727509261956	0.151367473865496	28.2836171768069	1	39.6650830840895	10.3264759835093	0.570876129672044	57.5827188391164	0	0	1125.19543807733	0	5410.53060534011	4980.88848891572	429.642116424389	0	0.00733108931034245	0	1	0	1	0	0	0	0.0159334747662963	0	0.03585	0.0343723610621851	1.3633825573279	0.637117043782586	5.31345213458788	0.0082075	0.0135775	0.0936276044960803	0	0.0176043	0.0393429313895116	0
2011.76639344262	2011	281	0.528955299839322	0.575033341597608	10.65	-4.99882609494087	0	1.06765882498653	1.40634164617401	0	54.4909886523597	30.8032722738042	0.15132313429372	26.6768126289894	1	42.4970646601725	10.6184781695319	0.570876129672044	57.4660562507483	0	0	1194.61729945745	0	5406.26347817165	4960.54829430962	445.715183862029	0	0.0078607091259534	0	1	0	1	0	0	0	0.0148874840649867	0	0.03585	0.0344951094479703	1.46594089667012	0.663758980649559	4.98662521270378	0.0068575	0.0104275	0.080697128581032	0	0.0150591	0.0296391287150375	0
2011.76912568306	2011	282	0.530609102913693	0.579341242286253	12.35	-4.99130435316317	0	1.13538473805768	1.72256542402096	0	52.0169881811991	29.4047417643862	0.151278730755601	25.4736740792122	1	45.1702109050689	10.9437232747313	0.570876129672044	57.3496300207843	0	0	1261.24821834847	0	5402.01377644792	4943.95262790378	458.061148544138	0	0.00836173559978784	0	1	0	1	0	0	0	0.0140188026231429	0	0.03585	0.0345944870351836	1.56264027553191	0.687084797869424	5.65237914107988	0.0081325	0.0134025	0.0942794089107291	0	0.0174629	0.0298046758309493	0
2011.7718579235	2011	283	0.532258524654683	0.583637730280496	12.9	-4.98295858972073	17.1	0.410279752774173	0.520417288947898	0	49.1590380191205	27.7891679022728	0.151234263204132	24.0856749300462	1	48.1368487303882	11.4063520261585	0.570876129672044	57.2334396703622	0	0	1337.45414227617	0	5397.77829223159	4923.73313029813	474.045161933458	0	0.00891790031459168	0	1	0	1	0	0	0	0.0131662095361817	0	0.03585	0.0346924370384239	1.66998459380713	0.711088118450137	5.0161796528325	0.008545	0.014365	0.0992084164002952	0	0.0182406	0.0259760090727191	0
2011.77459016393	2011	284	0.533903271744123	0.58792204153197	16.75	-4.97461788469043	14.1	1.11943640196286	1.37369222024108	10.5688317608003	64.9108448289467	36.693524493469	0.151189731592431	31.6894655554223	1	50.5915534887786	11.9881055253919	0.570876129672044	57.11748472159	0	0	1404.93099244559	0	5393.56013005887	4902.31388930907	491.246240749792	0	0.00937999248526529	0	1	0	1	0	0	0	0.0125353923012221	0	0.03585	0.0347686922118253	1.75900215176944	0.729590580459305	6.61254190648942	0.0114325	0.0211025	0.129762738116491	0	0.0236845	0.0438237801131438	0
2011.77732240437	2011	285	0.535543042497353	0.592193390198888	16.45	-4.9643633310993	4	0.362655190276305	0.328989374509241	2.83964456478554	65.509133908	37.031732	0.15114513587375	31.9697536591181	1	53.7866906828452	12.6609770734789	0.570876129672044	57.0017646975441	0	0	1490.88674227123	0	5389.3603177499	4872.68732833739	516.672989412505	0	0.00998016230343671	0	1	0	1	0	0	0	0.0117995281039026	0	0.03585	0.0348570149587879	1.87484348171563	0.751905641821944	5.18955315735038	0.0112075	0.0205775	0.128364491616441	0	0.0232603	0.0468098781662344	0
2011.78005464481	2011	286	0.537177526475104	0.596450967635072	15.25	-4.95484259210747	7.8	0.647954414810545	0.829690250533331	5.83364466534387	65.509133908	37.031732	0.151100476001466	31.960976004338	1	55.9835352392986	13.3194128404941	0.570876129672044	56.8862791222669	0	0	1554.33741612608	0	5385.18588651571	4843.69394506646	541.491941449251	0	0.0103958408157236	0	1	0	1	0	0	0	0.0113417554558915	0	0.03585	0.0349181713675837	1.95484267724899	0.766231864906396	6.12043461045465	0.0103075	0.0184775	0.119856071372181	0	0.0215635	0.0528107029026291	0
2011.78278688525	2011	287	0.538806404104863	0.600693941403655	12.3	-4.94647160368618	2.9	1.23011535609595	1.9555758354226	0	65.509133908	37.031732	0.151055751929088	31.952185731379	1	58.8427510323521	13.8232062482699	0.570876129672044	56.7710275207652	0	0	1629.07095392229	0	5381.03629391297	4817.24974021221	563.786553700761	0	0.0109352079819486	0	1	0	1	0	0	0	0.0107966006507665	0	0.03585	0.0349825667858356	2.05847046785155	0.783566685001128	6.59433062985295	0.008095	0.013315	0.0973584856933055	0	0.0173922	0.0513808500890456	0
2011.78551912568	2011	288	0.540429346312753	0.604921454318189	12.15	-4.94000038623861	2.7	0.980056954893232	1.68755529252169	0	64.7088250995185	36.5793245333627	0.151010963610255	31.5571844847108	1	62.2006194083215	14.1363630547824	0.570876129672044	56.6560094190081	0	0	1710.64929131078	0	5376.90935606053	4797.08099235334	579.828363707196	0	0.0115680989373966	0	1	0	1	0	0	0	0.0102197082759387	0	0.03585	0.0350436668519007	2.17973778452709	0.80222693516377	6.57849896473553	0.0079825	0.0130525	0.0968480125176702	0	0.0171801	0.049632738718731	0
2011.78825136612	2011	289	0.542046014167065	0.609132623514105	12.8	-4.93386712744656	0	1.30804180710768	2.88242881260971	0	64.1962784059719	36.2895864363888	0.150966110998739	31.3012217346753	1	65.5027612589949	14.5033495023482	0.570876129672044	56.5412243439252	0	0	1792.18547571609	0	5372.79969677438	4777.20493404236	595.594762732023	0	0.0121915509521638	0	1	0	1	0	0	0	0.00970951207095311	0	0.03585	0.035097470452526	2.29898122784644	0.819006207322499	7.25456484428823	0.00847	0.01419	0.102739459493748	0	0.0180992	0.0506047602421342	0
