CLV	2011	222	51.9421886745177	5	sd	0
CLV	2011	315	47.2899954421149	5	sd	0
CLV	2012	229	29.5107102105244	5	sd	1
CLV	2012	310	51.6749765294524	5	sd	1
CLV	2013	16	18.2096668434363	5	sd	1
CLV	2013	127	10.4012831681563	5	sd	1
CLV	2013	238	20.3601217072122	5	sd	1
CLV	2013	319	49.4788640596091	5	sd	1
CLV	2014	14	14.7165680005163	5	sd	1
CLV	2014	146	17.1611380269616	5	sd	1
CLV	2014	260	9.76039547786791	5	sd	0
CLV	2014	315	36.1472654435719	5	sd	0
CLV	2015	7	13.8565538512161	5	sd	0
CLV	2015	98	1.23865639652619	5	sd	0
CLV	2015	222	26.9335160115171	5	sd	0
CLV	2015	313	78.3577895710778	5	sd	0
CLV	2016	19	12.3063684554765	5	sd	0
CLV	2016	104	5.39130221495102	5	sd	0
CLV	2016	244	16.6236082988276	5	sd	0
CLV	2016	305	36.3910101631213	5	sd	0
CLV	2017	23	2.48122287122561	5	sd	0
CLV	2017	100	4.34306379069593	5	sd	0
CST	2011	222	0	5	sd	0
CST	2011	315	1.42240200546946	5	sd	0
CST	2012	229	0	5	sd	1
CST	2012	310	8.93298816189113	5	sd	1
CST	2013	16	15.49116207771	5	sd	1
CST	2013	127	0	5	sd	1
CST	2013	238	0	5	sd	1
CST	2013	319	7.11511064984663	5	sd	1
CST	2014	14	2.20101163644085	5	sd	1
CST	2014	146	0	5	sd	1
CST	2014	260	0	5	sd	0
CST	2014	315	12.6110444056651	5	sd	0
CST	2015	7	7.24479719124495	5	sd	0
CST	2015	98	0	5	sd	0
CST	2015	222	0	5	sd	0
CST	2015	313	4.67932414394067	5	sd	0
CST	2016	19	5.28094837931032	5	sd	0
CST	2016	104	0	5	sd	0
CST	2016	244	0	5	sd	0
CST	2016	305	2.49022222178631	5	sd	0
CST	2017	23	1.36300359517999	5	sd	0
CST	2017	100	0	5	sd	0
TILTOT	2011	124	2060	200	sd	0
TILTOT	2011	234	5120	200	sd	0
TILTOT	2011	332	4520	200	sd	0
TILTOT	2012	108	5620	200	sd	1
TILTOT	2013	140	3920	200	sd	1
TILTOT	2014	119	1500	200	sd	1
TILTOT	2015	104	740	200	sd	0
TILTOT	2016	118	780	200	sd	0
TILTOT	2017	110	260	200	sd	0
WCL	2017	25	21.5	2.5	sd	1
