2011	173	45.7765667574932
2011	223	46.6666666666667
2011	264	60.5832549388523
2011	292	62.1827411167513
2011	319	52.6881720430108
2011	347	44.8512585812357
2012	18	57.5700934579439
2012	47	38.0132450331126
2012	87	50.9410288582183
2012	123	54.1617819460727
2012	173	44.9013157894737
2012	233	35.0500715307582
2012	263	51.3681592039801
2012	285	52.3622047244094
2012	312	48.4916201117318
2012	332	24.7474747474748
2012	355	25.8461538461538
2013	17	39.8675496688742
2013	67	21.6634429400387
2013	128	54.5338441890166
2013	171	44.0629470672389
2013	239	49.1547464239272
2013	267	45.0131233595801
2013	294	38.9873417721519
2013	321	47.6355247981546
2013	350	36.3253856942496
2014	14	45.0131233595801
2014	71	16.2105263157895
2014	147	49.1547464239272
2014	218	44.0629470672389
2014	261	49.1698595146871
2014	288	49.591280653951
2014	317	37.8102189781022
2014	346	47.8092783505155
2015	8	33.0289193302892
2015	56	30.1724137931034
2015	99	34.8547717842324
2015	138	39.5759717314488
2015	223	41.6398713826366
2015	257	42.2159887798036
2015	286	42.2934648581998
2015	314	37.8865979381443
2015	335	36.7883211678832
2015	356	36.9676320272572
2016	20	36.1064891846922
2016	63	56.3888888888889
2016	105	21.7183770883055
2016	187	44.1226575809199
2016	245	44.7811447811448
2016	279	57.5685339690107
2016	305	56.7342073897497
2016	330	37.8378378378378
2016	354	53.3969010727056
2017	24	48.029197080292
2017	67	24.4036697247706
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
