CLV	2013	266	113.417475728155	60	sd	1
CLV	2013	324	61.9261959675619	60	sd	1
CLV	2014	7	106.595032749632	60	sd	1
CLV	2014	104	89.9624018058691	60	sd	1
CLV	2014	265	96.6071637931035	60	sd	1
CLV	2014	325	156.294185054248	60	sd	1
CLV	2015	12	92.7270037727939	60	sd	1
CLV	2015	89	107.538229728535	60	sd	1
CLV	2015	243	130.341891373291	60	sd	1
CLV	2015	314	104.188269986894	60	sd	1
CLV	2016	11	83.5704532644434	60	sd	1
CLV	2016	96	87.1139390529215	60	sd	1
CLV	2016	243	93.5658428736074	60	sd	1
CLV	2016	305	126.991621356043	60	sd	1
CLV	2017	16	104.47884357392	60	sd	1
CLV	2017	99	90.3680668439043	60	sd	1
CLV	2017	240	105.44685581934	60	sd	1
CST	2013	266	0	20	sd	1
CST	2013	324	76.3090543858344	20	sd	1
CST	2014	7	10.4358326426948	20	sd	1
CST	2014	104	0	20	sd	1
CST	2014	265	0	20	sd	1
CST	2014	325	8.39270388882116	20	sd	1
CST	2015	12	12.7373815761895	20	sd	1
CST	2015	89	0	20	sd	1
CST	2015	243	0	20	sd	1
CST	2015	314	4.59412844036697	20	sd	1
CST	2016	11	36.0997862846407	20	sd	1
CST	2016	96	0	20	sd	1
CST	2016	243	0	20	sd	1
CST	2016	305	10.1475073698002	20	sd	1
CST	2017	16	27.1824389589482	20	sd	1
CST	2017	99	0	20	sd	1
CST	2017	240	0	20	sd	1
TILTOT	2011	140	780	2000	sd	1
TILTOT	2011	349	9700	2000	sd	1
TILTOT	2012	122	5980	2000	sd	1
TILTOT	2013	129	4320	2000	sd	1
TILTOT	2014	147	6140	2000	sd	1
TILTOT	2015	113	9860	2000	sd	1
TILTOT	2016	110	6180	2000	sd	1
TILTOT	2017	118	5560	2000	sd	1
