			Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Current	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-5%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-10%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-20%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%	Destock-30%
Time (y)	Year	DOY	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	RGRTV	BASAL	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	PHENRF	VERND	VERN	HARVFRIN	HARVFR	RDRHARV	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	GRT	RDRT	RDLVD	YIELD	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	RGRTV	BASAL	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	PHENRF	VERND	VERN	HARVFRIN	HARVFR	RDRHARV	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	GRT	RDRT	RDLVD	YIELD	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	RGRTV	BASAL	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	PHENRF	VERND	VERN	HARVFRIN	HARVFR	RDRHARV	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	GRT	RDRT	RDLVD	YIELD	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	RGRTV	BASAL	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	PHENRF	VERND	VERN	HARVFRIN	HARVFR	RDRHARV	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	GRT	RDRT	RDLVD	YIELD	DAYL	DAYLGE	DAVTMP	LT50	RAIN	EVAP	TRAN	DRAIN	WAL	WCLM	ROOTD	WCL	TRANRF	CLV	CLVD	CRES	CRT	CST	CSTUB	DM	RGRTV	BASAL	TILTOT	TILV	TILG1	TILG2	TSIZE	PHEN	PHENRF	VERND	VERN	HARVFRIN	HARVFR	RDRHARV	RES	RESMOB	SLANEW	SLA	LAI	LINT	PHOT	LERV	LERG	RLEAF	GRT	RDRT	RDLVD	YIELD
2011.66530054645	2011	244	0.459247667007251	0.238069702097786	8.3	-4.789	5.4	0.024525750526893	0.257909034421222	3.14443478494811	120.055749	32.901	0.359054119977099	32.4179659397904	1	211.83611352485	0	7.82580222783676	219.661915752687	0	0	4903.11424513704	0	91.82	4817	4817	0	0	0.0439767725814512	0	1	15.13	0.568076067165689	0	0	0	0.0399022021340747	0	0.03421	0.03421	7.89252172041508	0.993792485692896	7.18749223150413	0.005095	0.006315	0.0269831834959937	0	0.0118607	0.0141942188906832	0	0.459247667007251	0.238069702097786	8.3	-4.789	5.4	0.024525750526893	0.257909034421222	3.14443478494811	120.055749	32.901	0.359054119977099	32.4179659397904	1	211.83611352485	0	7.82580222783676	219.661915752687	0	0	4903.11424513704	0	91.82	4817	4817	0	0	0.0439767725814512	0	1	15.13	0.568076067165689	0	0	0	0.0399022021340747	0	0.03421	0.03421	7.89252172041508	0.993792485692896	7.18749223150413	0.005095	0.006315	0.0269831834959937	0	0.0118607	0.0141942188906832	0	0.459247667007251	0.238069702097786	8.3	-4.789	5.4	0.024525750526893	0.257909034421222	3.14443478494811	120.055749	32.901	0.359054119977099	32.4179659397904	1	211.83611352485	0	7.82580222783676	219.661915752687	0	0	4903.11424513704	0	91.82	4817	4817	0	0	0.0439767725814512	0	1	15.13	0.568076067165689	0	0	0	0.0399022021340747	0	0.03421	0.03421	7.89252172041508	0.993792485692896	7.18749223150413	0.005095	0.006315	0.0269831834959937	0	0.0118607	0.0141942188906832	0	0.459247667007251	0.238069702097786	8.3	-4.789	5.4	0.024525750526893	0.257909034421222	3.14443478494811	120.055749	32.901	0.359054119977099	32.4179659397904	1	211.83611352485	0	7.82580222783676	219.661915752687	0	0	4903.11424513704	0	91.82	4817	4817	0	0	0.0439767725814512	0	1	15.13	0.568076067165689	0	0	0	0.0399022021340747	0	0.03421	0.03421	7.89252172041508	0.993792485692896	7.18749223150413	0.005095	0.006315	0.0269831834959937	0	0.0118607	0.0141942188906832	0	0.459247667007251	0.238069702097786	8.3	-4.789	5.4	0.024525750526893	0.257909034421222	3.14443478494811	120.055749	32.901	0.359054119977099	32.4179659397904	1	211.83611352485	0	7.82580222783676	219.661915752687	0	0	4903.11424513704	0	91.82	4817	4817	0	0	0.0439767725814512	0	1	15.13	0.568076067165689	0	0	0	0.0399022021340747	0	0.03421	0.03421	7.89252172041508	0.993792485692896	7.18749223150413	0.005095	0.006315	0.0269831834959937	0	0.0118607	0.0141942188906832	0
2011.66803278689	2011	245	0.461280244151227	0.249080412520189	5.65	-4.789	0	0.060592739106171	1.93140726089383	0	120.055749	32.901	0.35903576551365	32.4164493450317	1	187.468818280474	25.9229282863522	12.791278973016	218.938569064113	0	0	5061.82078692154	0.000109275077588356	91.8096702863951	4275.97340958288	4275.55768064811	0.415728934761072	0	0.0438423723263428	0	1	15.7830004622222	0.634129118169353	0	0	0	0.0712883167790658	2.3509703048295	0.0316383511691493	0.03421	6.98543873795545	0.988867917267236	6.92439425499645	0.0031075	0.0016775	0.0192175929364887	0	0.00807385	0.00994937037387006	0	0.461280244151227	0.249080412520189	5.65	-4.789	0	0.060592739106171	1.93140726089383	0	120.055749	32.901	0.35903576551365	32.4164493450317	1	187.468818280474	25.9229282863522	12.791278973016	218.938569064113	0	0	5061.82078692154	0.000109275077588356	91.8096702863951	4275.97340958288	4275.55768064811	0.415728934761072	0	0.0438423723263428	0	1	15.7830004622222	0.634129118169353	0	0	0	0.0712883167790658	2.3509703048295	0.0316383511691493	0.03421	6.98543873795545	0.988867917267236	6.92439425499645	0.0031075	0.0016775	0.0192175929364887	0	0.00807385	0.00994937037387006	0	0.461280244151227	0.249080412520189	5.65	-4.789	0	0.060592739106171	1.93140726089383	0	120.055749	32.901	0.35903576551365	32.4164493450317	1	187.468818280474	25.9229282863522	12.791278973016	218.938569064113	0	0	5061.82078692154	0.000109275077588356	91.8096702863951	4275.97340958288	4275.55768064811	0.415728934761072	0	0.0438423723263428	0	1	15.7830004622222	0.634129118169353	0	0	0	0.0712883167790658	2.3509703048295	0.0316383511691493	0.03421	6.98543873795545	0.988867917267236	6.92439425499645	0.0031075	0.0016775	0.0192175929364887	0	0.00807385	0.00994937037387006	0	0.461280244151227	0.249080412520189	5.65	-4.789	0	0.060592739106171	1.93140726089383	0	120.055749	32.901	0.35903576551365	32.4164493450317	1	187.468818280474	25.9229282863522	12.791278973016	218.938569064113	0	0	5061.82078692154	0.000109275077588356	91.8096702863951	4275.97340958288	4275.55768064811	0.415728934761072	0	0.0438423723263428	0	1	15.7830004622222	0.634129118169353	0	0	0	0.0712883167790658	2.3509703048295	0.0316383511691493	0.03421	6.98543873795545	0.988867917267236	6.92439425499645	0.0031075	0.0016775	0.0192175929364887	0	0.00807385	0.00994937037387006	0	0.461280244151227	0.249080412520189	5.65	-4.789	0	0.060592739106171	1.93140726089383	0	120.055749	32.901	0.35903576551365	32.4164493450317	1	187.468818280474	25.9229282863522	12.791278973016	218.938569064113	0	0	5061.82078692154	0.000109275077588356	91.8096702863951	4275.97340958288	4275.55768064811	0.415728934761072	0	0.0438423723263428	0	1	15.7830004622222	0.634129118169353	0	0	0	0.0712883167790658	2.3509703048295	0.0316383511691493	0.03421	6.98543873795545	0.988867917267236	6.92439425499645	0.0031075	0.0016775	0.0192175929364887	0	0.00807385	0.00994937037387006	0
2011.67076502732	2011	246	0.463317861141969	0.260118424387699	8.45	-4.97139306839676	0	0.0808576067763915	1.85365141992765	0	118.063749	32.3550970128802	0.359017448970918	31.8778333957271	1	169.51842166751	44.5261004370648	17.7224614689797	218.217604356185	0	0	5199.60647238171	0.00119195653577031	91.7978412307367	3875.49475324885	3874.95874113872	0.536012110129266	0	0.0437411046745456	0	1	16.7274302577778	0.729661163036393	0	0	0	0.105236831091642	4.59318231762522	0.0286536403868376	0.0341961845049028	6.31483610791178	0.982856273428736	7.82507099644571	0.0052075	0.0065775	0.0300150305349727	0	0.01207505	0.0121728608384798	0	0.463317861141969	0.260118424387699	8.45	-4.97139306839676	0	0.0808576067763915	1.85365141992765	0	118.063749	32.3550970128802	0.359017448970918	31.8778333957271	1	169.51842166751	44.5261004370648	17.7224614689797	218.217604356185	0	0	5199.60647238171	0.00119195653577031	91.7978412307367	3875.49475324885	3874.95874113872	0.536012110129266	0	0.0437411046745456	0	1	16.7274302577778	0.729661163036393	0	0	0	0.105236831091642	4.59318231762522	0.0286536403868376	0.0341961845049028	6.31483610791178	0.982856273428736	7.82507099644571	0.0052075	0.0065775	0.0300150305349727	0	0.01207505	0.0121728608384798	0	0.463317861141969	0.260118424387699	8.45	-4.97139306839676	0	0.0808576067763915	1.85365141992765	0	118.063749	32.3550970128802	0.359017448970918	31.8778333957271	1	169.51842166751	44.5261004370648	17.7224614689797	218.217604356185	0	0	5199.60647238171	0.00119195653577031	91.7978412307367	3875.49475324885	3874.95874113872	0.536012110129266	0	0.0437411046745456	0	1	16.7274302577778	0.729661163036393	0	0	0	0.105236831091642	4.59318231762522	0.0286536403868376	0.0341961845049028	6.31483610791178	0.982856273428736	7.82507099644571	0.0052075	0.0065775	0.0300150305349727	0	0.01207505	0.0121728608384798	0	0.463317861141969	0.260118424387699	8.45	-4.97139306839676	0	0.0808576067763915	1.85365141992765	0	118.063749	32.3550970128802	0.359017448970918	31.8778333957271	1	169.51842166751	44.5261004370648	17.7224614689797	218.217604356185	0	0	5199.60647238171	0.00119195653577031	91.7978412307367	3875.49475324885	3874.95874113872	0.536012110129266	0	0.0437411046745456	0	1	16.7274302577778	0.729661163036393	0	0	0	0.105236831091642	4.59318231762522	0.0286536403868376	0.0341961845049028	6.31483610791178	0.982856273428736	7.82507099644571	0.0052075	0.0065775	0.0300150305349727	0	0.01207505	0.0121728608384798	0	0.463317861141969	0.260118424387699	8.45	-4.97139306839676	0	0.0808576067763915	1.85365141992765	0	118.063749	32.3550970128802	0.359017448970918	31.8778333957271	1	169.51842166751	44.5261004370648	17.7224614689797	218.217604356185	0	0	5199.60647238171	0.00119195653577031	91.7978412307367	3875.49475324885	3874.95874113872	0.536012110129266	0	0.0437411046745456	0	1	16.7274302577778	0.729661163036393	0	0	0	0.105236831091642	4.59318231762522	0.0286536403868376	0.0341961845049028	6.31483610791178	0.982856273428736	7.82507099644571	0.0052075	0.0065775	0.0300150305349727	0	0.01207505	0.0121728608384798	0
2011.67349726776	2011	247	0.465360186705594	0.271181943150563	8.55	-5.11287581068645	0	0.309077784520597	1.35948338664692	0	116.129239973296	31.8249492938602	0.358999159631281	31.3547749049546	1	89.0707882115127	47.8666032401313	13.0804759106292	217.49901378504	0	0	3370.06504113559	0.00836359933086348	91.7846939708566	3512.20436188373	3511.19645394741	1.00790793631719	0	0.0253603660362578	0	1	17.3564680533333	0.793290314923461	0.37	0.421040032714458	0.0161931996581981	0.141786845197611	3.92383115092263	0.0251762394065378	0.0341418102018038	3.31322992328995	0.881564734172203	6.8808357673317	0.0052825	0.0067525	0.0316619638664115	1.34444931245171	0.01221795	0.0109051481663595	1.97949884100314	0.465360186705594	0.271181943150563	8.55	-5.11287581068645	0	0.285524088486642	1.38390879430429	0	116.129239973296	31.8249492938602	0.358999159631281	31.3547749049546	1	93.3326937325033	47.7179575499057	13.7063573429155	217.49901378504	0	0	3477.11785095975	0.0080298368218424	91.7846939708566	3515.84887034252	3514.83991653056	1.0089538119614	0	0.0265462757855717	0	1	17.3564680533333	0.793290314923461	0.35	0.394496438776707	0.0151723330353521	0.141786845197611	4.11158066994384	0.0251762394065378	0.0341418102018038	3.4717630763687	0.893057956935871	6.97054327854291	0.0052825	0.0067525	0.0316619638664115	1.3158862554916	0.01221795	0.0109051481663595	1.87249890365161	0.465360186705594	0.271181943150563	8.55	-5.11287581068645	0	0.263806727260915	1.4064299052338	0	116.129239973296	31.8249492938602	0.358999159631281	31.3547749049546	1	97.5861622116146	47.5789879219529	14.3309997548084	217.49901378504	0	0	3584.1672190606	0.00769673504268792	91.7846939708566	3519.49337880131	3518.4833791137	1.00999968760561	0	0.0277273322346329	0	1	17.3564680533333	0.793290314923461	0.33	0.367952844838956	0.0141514664125062	0.141786845197611	4.29895851236477	0.0251762394065378	0.0341418102018038	3.629982390756	0.903416335962585	7.05139304729587	0.0052825	0.0067525	0.0316619638664115	1.28129948487354	0.01221795	0.0109051481663595	1.76549896630009	0.465360186705594	0.271181943150563	8.55	-5.11287581068645	0	0.225307961687955	1.44635349268561	0	116.129239973296	31.8249492938602	0.358999159631281	31.3547749049546	1	106.067788044199	47.3300768528657	15.5765675174135	217.49901378504	0	0	3798.25563009234	0.00703251367397877	91.7846939708566	3526.78239571889	3525.77030427999	1.01209143889403	0	0.0300749454156722	0	1	17.3564680533333	0.793290314923461	0.29	0.314865656963454	0.0121097331668144	0.141786845197611	4.67259916740575	0.0251762394065378	0.0341418102018038	3.94547950345626	0.921172570475516	7.18998494961878	0.0052825	0.0067525	0.0316619638664115	1.19648106375696	0.01221795	0.0109051481663595	1.55149909159705	0.465360186705594	0.271181943150563	8.55	-5.11287581068645	0	0.192548352885806	1.48032551977362	0	116.129239973296	31.8249492938602	0.358999159631281	31.3547749049546	1	114.515665709267	47.1198700328698	16.8171791984447	217.49901378504	0	0	4012.33027423082	0.00637093522473602	91.7846939708566	3534.07141263647	3533.05722944628	1.01418319018246	0	0.0324033253260823	0	1	17.3564680533333	0.793290314923461	0.25	0.261778469087952	0.0100679999211226	0.141786845197611	5.04475311604556	0.0251762394065378	0.0341418102018038	4.25972126139073	0.935612419909566	7.30269162742615	0.0052825	0.0067525	0.0316619638664115	1.0942507643053	0.01221795	0.0109051481663595	1.33749921689401
2011.6762295082	2011	248	0.467406899777088	0.282269229561691	10.2	-5.24176472482887	0	0.379389549223863	1.6382830169233	0	114.460678802128	31.3676839687938	0.359016736987974	30.9062825942159	1	87.9909375391666	50.0224285714386	15.50894538968	218.127238845098	0	0	3454.68732608878	0.0133469123729161	91.7711150358064	3476.28026302402	3474.75754644784	1.52271657618381	0	0.0253118077029333	0	1	17.9690862933333	0.855258577112415	0	0	0	0.165476210121949	4.91315463792908	0.022759721494126	0.0339789901750913	3.25793491881826	0.877271943519016	7.57682352927443	0.00652	0.00964	0.0393164842486584	2.69274034523551	0.0145758	0.0114398066765789	1.97949884100314	0.467406899777088	0.282269229561691	10.2	-5.24176472482887	0	0.353259848662289	1.66580962214147	0	114.459807090505	31.367445078242	0.359015981662431	30.9059883185414	1	91.8270869446039	50.3028181622294	16.251025495944	218.098675788138	0	0	3564.717973106	0.0129404056266534	91.7710715153276	3467.31026215023	3465.78596549702	1.52429665321534	0	0.0264836660125298	0	1	17.9690862933333	0.855258577112415	0	0	0	0.166038400311736	5.15378081544443	0.0227007056019564	0.0339856302156117	3.40063744396283	0.888046363159009	7.6698773073895	0.00652	0.00964	0.0393164842486584	2.77249600188237	0.0145758	0.0114391552049924	1.87249890365161	0.467406899777088	0.282269229561691	10.2	-5.24176472482887	0	0.329143228238387	1.69121593761664	0	114.459003340801	31.3672248124969	0.359015066216708	30.9056998108988	1	95.6283937233743	50.6191838811877	16.9916365501834	218.06408901752	0	0	3674.73708274485	0.012532631009747	91.7710278135809	3458.33911051623	3456.81323378598	1.52587673024686	0	0.027651537535051	0	1	17.9690862933333	0.855258577112415	0	0	0	0.166593404832706	5.39433409892225	0.0226423659245124	0.0339916830378668	3.54204385230197	0.897789619558962	7.7540250616398	0.00652	0.00964	0.0393164842486584	2.84869542490766	0.0145758	0.0114385545603663	1.76549896630009	0.467406899777088	0.282269229561691	10.2	-5.24176472482887	0	0.286289940730846	1.73636188379871	0	114.457578518922	31.3668343433605	0.359012818812051	30.905139389113	1	103.127127104179	51.3591960003428	18.4684515025883	217.979270596403	0	0	3894.74068988742	0.0117142328551201	91.7709398632631	3440.39366468202	3438.86462779771	1.52903688430992	0	0.0299753857132249	0	1	17.9690862933333	0.855258577112415	0	0	0	0.167686154565662	5.87521239341653	0.0225272733920097	0.0340023109964399	3.82099241131276	0.914593836925625	7.89915393359044	0.00652	0.00964	0.0393164842486584	2.99280856611947	0.0145758	0.0114374898709698	1.55149909159705	0.467406899777088	0.282269229561691	10.2	-5.24176472482887	0	0.249653845425831	1.77495900807099	0	114.456366100637	31.3665020829368	0.35901010666907	30.9045997952612	1	110.488429874608	52.2411727358772	19.9393902468948	217.877040296951	0	0	4114.69814751647	0.0108932831532081	91.7708511787788	3422.4445449503	3420.91234791193	1.53219703837297	0	0.0322834828799869	0	1	17.9690862933333	0.855258577112415	0	0	0	0.168761457015034	6.35577038829561	0.0224137230797316	0.034011336042294	4.09482866180463	0.928399997874945	8.01838898547699	0.00652	0.00964	0.0393164842486584	3.12921374824813	0.0145758	0.0114365839838208	1.33749921689401
2011.67896174863	2011	249	0.469457688946545	0.293378596676843	8.25	-5.32312997374923	0	0.301783326293871	1.2897829469932	0	112.443006235981	30.8147454743714	0.359069522631357	30.366318882579	1	87.3995329088683	52.2009949240814	15.9823743741737	220.101686192817	0	0	3501.79331119767	0.0118920208790623	91.7574799111774	3461.98038737033	3459.64567135367	2.33471601666407	0	0.025245530918578	0	1	18.2594485333333	0.884629631128195	0	0	0	0.170622714572508	5.11166248568761	0.0222164811902458	0.033701792061345	3.21011528128788	0.873434235650308	6.72835520287228	0.0050575	0.0062275	0.0330516649267234	2.80857519657432	0.01178925	0.00843490378560749	1.97949884100314	0.469457688946545	0.293378596676843	8.25	-5.32312997374923	0	0.283020795786063	1.30993349555112	0	112.440737619701	30.8141237653333	0.359070868177747	30.3658105921238	1	90.8513614831546	52.8625579072285	16.6960176495507	220.15297285065	0	0	3611.04309435839	0.0115891794289211	91.7573362469319	3441.51636683783	3439.18216726989	2.33419956793376	0	0.0263986428652762	0	1	18.2594485333333	0.884629631128195	0	0	0	0.171324174281451	5.34658165958307	0.022141915951375	0.0337174000825305	3.3384488134294	0.883472407784433	6.805674579468	0.0050575	0.0062275	0.0330516649267234	2.90241429396244	0.01178925	0.00843376093457508	1.87249890365161	0.469457688946545	0.293378596676843	8.25	-5.32312997374923	0	0.265687777241988	1.3285495792932	0	112.438644174946	30.813550061646	0.359071964149979	30.3653303416183	1	94.2499805774713	53.5779850831205	17.404526801183	220.194699397293	0	0	3720.17907359828	0.0112862500841889	91.7571921954135	3421.19822068309	3418.8645378328	2.3336828502878	0	0.0275488219325254	0	1	18.2594485333333	0.884629631128195	0	0	0	0.172011596724306	5.5802309253323	0.0220687203012773	0.0337316543723096	3.46480498516723	0.892577747963826	6.87580785346957	0.0050575	0.0062275	0.0330516649267234	2.9937975432931	0.01178925	0.00843270652529197	1.76549896630009	0.469457688946545	0.293378596676843	8.25	-5.32312997374923	0	0.234824994919889	1.36169886766542	0	112.434926694393	30.8125312947089	0.359073533410999	30.3644485295913	1	100.890581430067	55.1674897323788	18.8062311912008	220.254273424449	0	0	3938.11291672326	0.0106812716419382	91.7569029523517	3380.99876902156	3378.66612034094	2.33264868062465	0	0.0298404667740425	0	1	18.2594485333333	0.884629631128195	0	0	0	0.173350492431511	6.0437108981133	0.0219258073548837	0.0337567326920325	3.71169501028937	0.908366689084418	6.99741846239773	0.0050575	0.0062275	0.0330516649267234	3.17093383524057	0.01178925	0.00843083459930534	1.55149909159705	0.469457688946545	0.293378596676843	8.25	-5.32312997374923	0	0.20833687092719	1.39015135266584	0	112.43175324714	30.811661618838	0.359074449804859	30.3636632129196	1	107.327209834431	56.9637173183521	20.1876640213282	220.288784951502	0	0	4155.60109281728	0.0100789530374881	91.7566122206254	3341.37924538773	3339.04763173531	2.33161365242599	0	0.032120631018637	0	1	18.2594485333333	0.884629631128195	0	0	0	0.174649441433317	6.50208615632609	0.0217867151700345	0.0337780610497031	3.9510014137889	0.921452348300266	7.09820427397915	0.0050575	0.0062275	0.0330516649267234	3.34293590547513	0.01178925	0.00842923708983405	1.33749921689401
2011.68169398907	2011	250	0.471512251900102	0.30450840682612	9.2	-5.4410768837223	0	0.295431304078234	1.24559656439239	0	110.851439962694	30.3785804227718	0.359124187288207	29.9412619628796	1	86.7000409168474	54.1691079084594	16.0226505464409	222.185466536758	0	0	3530.99179311228	0.0141069881466887	91.7437804076057	3446.09152637577	3443.1916173096	2.89990906617313	0	0.0251589489870657	0	1	18.9202587733333	0.951472665722571	0	0	0	0.172121192484647	5.13816240916281	0.0220570394841739	0.0334754068400348	3.16350506796701	0.869578127970082	6.91833575878465	0.00577	0.00789	0.0382558697637622	2.81529544123353	0.0131468	0.0083605834805912	1.97949884100314	0.471512251900102	0.30450840682612	9.2	-5.4410768837223	0	0.278786784650987	1.26374965118454	0	110.847783328364	30.3775783306013	0.359127911686983	29.9405577167371	1	89.8164346147899	55.1562053314352	16.6765357712193	222.330423405015	0	0	3638.52761530771	0.0137908305366054	91.7434864222649	3415.64698038549	3412.75093083592	2.89604954957533	0	0.0262955847400404	0	1	18.9202587733333	0.951472665722571	0	0	0	0.172789908476783	5.35409714462797	0.0219857000583819	0.0334977186842512	3.27941064513384	0.878957373996567	6.99294038223256	0.00577	0.00789	0.0382558697637622	2.91649212488347	0.0131468	0.00835878702831261	1.87249890365161	0.471512251900102	0.30450840682612	9.2	-5.4410768837223	0	0.263401733941518	1.28053029896948	0	110.844406818411	30.3766530058676	0.359131325498422	29.9399054894004	1	92.8671418243177	56.2091238876905	17.3218414003681	222.463395795471	0	0	3745.8519397205	0.0134767754437637	91.7431919841981	3385.6047302262	3382.71251663099	2.89221359521233	0	0.027430001203393	0	1	18.9202587733333	0.951472665722571	0	0	0	0.173443175700794	5.56756576463009	0.0219158972624168	0.033518142456094	3.3928774678931	0.887485570301528	7.06077373843985	0.00577	0.00789	0.0382558697637622	3.01483617770076	0.0131468	0.00835712877231228	1.76549896630009	0.471512251900102	0.30450840682612	9.2	-5.4410768837223	0	0.235969606358547	1.31045366020097	0	110.838402831808	30.3750076272424	0.359137391739153	29.938745371395	1	98.7774518171778	58.5065935268942	18.5871449889128	222.699909937303	0	0	3959.87963236886	0.0128559325947467	91.7426018343009	3326.70775543196	3323.82314311423	2.88461231772198	0	0.0296922540478318	0	1	18.9202587733333	0.951472665722571	0	0	0	0.174708741660781	5.98718927619933	0.0217803548179945	0.0335541857904954	3.61271307322582	0.902336359899957	7.1788918816585	0.00577	0.00789	0.0382558697637622	3.20450146794683	0.0131468	0.0083541814860917	1.55149909159705	0.471512251900102	0.30450840682612	9.2	-5.4410768837223	0	0.212361703487152	1.3362084228965	0	110.833265023547	30.3735996227862	0.35914267998151	29.9377599322106	1	104.44249553844	61.0502063113479	19.81940870624	222.906309888132	0	0	4173.10081431796	0.0122459682457702	91.74201011011	3269.36010908509	3266.48300416196	2.87710492312541	0	0.0319458524156483	0	1	18.9202587733333	0.951472665722571	0	0	0	0.175926720899846	6.39720193886261	0.0216495157933755	0.0335849531702477	3.82343521515642	0.914728068511242	7.27744472967148	0.00577	0.00789	0.0382558697637622	3.38686760224268	0.0131468	0.00835166078287767	1.33749921689401
