2011	271	27.3651290070367
2011	296	46.1127596439169
2011	316	37.9166666666667
2011	335	30.1388888888889
2011	355	25.7740585774059
2012	19	51.3563501849568
2012	45	31.9634703196347
2012	59	34.5870206489675
2012	81	30.2672955974843
2012	109	38.3111806098514
2012	142	27.1259418729817
2012	244	34.207389749702
2012	256	40.8242612752722
2012	282	32.2070452911574
2012	304	42.257217847769
2012	325	26.4342774146696
2012	346	47.896803140774
2013	14	53.410813542193
2013	38	27.7329420396185
2013	59	27.4509803921569
2013	81	33.7226277372263
2013	114	40.8759124087591
2013	143	29.9301919720768
2013	238	38.2591093117409
2013	267	23.4200743494424
2013	294	30.865224625624
2013	324	19.9186991869919
2013	351	27.0412642669008
2014	7	19.5167286245353
2014	30	20.817843866171
2014	56	40.8988764044944
2014	85	33.0188679245283
2014	104	25.0511247443763
2014	134	43.3056325023084
2014	231	45.125786163522
2014	266	28.256880733945
2014	294	37.8378378378378
2014	322	51.311084624553
2014	350	50.7059545733579
2015	13	35.5746677091478
2015	34	41.8755052546483
2015	62	26.2247838616715
2015	90	34.3247588424437
2015	124	29.5098039215686
2015	244	38.9507154213037
2015	287	46.3264161525519
2015	315	30.5010893246187
2015	343	30.7758620689655
2016	12	26.7415730337079
2016	33	33.203732503888
2016	54	34.6053772766696
2016	97	23.8862559241706
2016	128	23.5789473684211
2016	244	35.8196010407632
2016	278	40.7817109144543
2016	307	35.5507868383405
2016	329	21.4723926380368
2016	354	35.3535353535353
2017	17	25.381679389313
2017	54	15.4185022026432
2017	100	14.2131979695431
2017	149	26.7175572519084
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
