2011	263	27.9739776951673
2011	291	45.9554513481829
2011	316	45.1378055122205
2011	351	23.8219895287958
2012	18	46.7494089834515
2012	51	6.992230854606
2012	87	31.7626527050611
2012	111	24.8730964467005
2012	140	19.6324951644101
2012	169	43.448275862069
2012	239	36.2166531932094
2012	276	31.3059033989267
2012	304	53.462783171521
2012	333	30.5098684210526
2012	355	29.9908842297174
2013	17	39.1430646332607
2013	64	12.5263157894737
2013	109	20.8830548926014
2013	144	50.3679476696648
2013	188	61.2388250319285
2013	227	52.0138888888889
2013	254	51.3713862120089
2013	284	39.2
2013	318	59.0867158671587
2013	344	47.276688453159
2014	23	12.0812182741117
2014	65	29.7322253000923
2014	100	36.5436543654365
2014	134	34.790059982862
2014	253	41.0476935105551
2014	283	49.1390728476821
2014	311	55.0028264556246
2014	339	45.6420492348636
2015	8	50.5555555555556
2015	71	36.5570599613153
2015	114	26.775956284153
2015	168	48.1422924901186
2015	216	52.9280948851001
2015	252	38.2591093117409
2015	279	49.6868475991649
2015	306	40.7150480256137
2015	329	33.9805825242718
2015	364	38.5991058122206
2016	47	43.4519303557911
2016	75	32.3176361957525
2016	99	44.3952802359882
2016	130	57.037037037037
2016	163	56.6236811254396
2016	202	46.4409122322046
2016	246	50.2605674580197
2016	271	56.4131668558456
2016	299	57.9569892473118
2016	327	47.268262737876
2016	351	36.3704819277108
2017	37	25.6880733944954
2017	77	46.1423220973783
2017	101	38.6991869918699
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
