2011	246	44.5169335984931
2011	271	40.3885116795805
2011	295	58.1691706101345
2011	315	49.0486730957632
2011	336	43.8083233340927
2011	354	42.8126288541566
2012	17	64.9719834078461
2012	47	50.4460871079741
2012	60	40.8420461798799
2012	81	41.9427718567987
2012	110	49.0200654432732
2012	142	35.5522824801238
2012	242	48.731579966804
2012	257	36.3751265693352
2012	284	43.2109475874868
2012	305	49.0960874958378
2012	325	52.7903799391129
2012	349	59.044829436376
2013	17	63.747821278288
2013	40	41.2433642202265
2013	60	44.4497126818285
2013	82	45.6912802980375
2013	115	47.8303127950888
2013	143	40.5351554477542
2013	239	49.6556529621255
2013	268	43.8175259619208
2013	292	49.7708865559419
2013	326	49.6808598156709
2013	353	44.1592276673483
2014	9	40.3541021982068
2014	32	40.0990264341058
2014	57	46.6525652965999
2014	87	40.8560508675862
2014	105	34.181476582392
2014	134	37.1999701965575
2014	231	40.4373273405887
2014	266	41.4514270761811
2014	294	46.472511816058
2014	322	55.7648599521484
2014	350	51.9263247706387
2015	13	40.5549619643442
2015	34	39.5766729710591
2015	62	36.0184204071959
2015	90	41.4698323318375
2015	124	38.3675152982128
2015	244	44.3174750932893
2015	287	56.6289151206226
2015	315	43.5396443742134
2015	343	40.363304826035
2016	12	45.9299503444931
2016	33	42.3096804157717
2016	54	41.5090438730894
2016	97	37.0601280262729
2016	128	34.1872784112756
2016	244	40.1754499785985
2016	278	45.9521578910222
2016	308	49.7640849580528
2016	329	36.0354244019186
2016	354	42.785020970672
2017	17	41.3381930203756
2017	54	35.1829728912117
2017	100	36.8592682601355
2017	149	36.8582684911301
2017	241	39.7635280494901
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
-1	-1	-1
