CLV	2011	294	135.108695356207	10	sd	1
CLV	2011	333	80.3705560877452	10	sd	1
CLV	2012	16	126.192018096329	10	sd	1
CLV	2012	240	151.163117558946	10	sd	1
CLV	2012	324	146.188706919204	10	sd	1
CLV	2013	112	119.785757617249	10	sd	1
CLV	2013	266	103.726607412547	10	sd	1
CLV	2013	324	82.5919736671104	10	sd	1
CLV	2014	7	83.5996431077034	10	sd	1
CLV	2014	104	80.5500522547806	10	sd	1
CLV	2014	266	98.7379392874715	10	sd	0
CLV	2014	322	108.919430997583	10	sd	0
CLV	2015	13	40.0925497801527	10	sd	0
CLV	2015	90	86.5241591876238	10	sd	0
CLV	2015	243	134.270485655278	10	sd	0
CLV	2015	314	99.2548047855124	10	sd	0
CLV	2016	12	105.19246149634	10	sd	0
CLV	2016	96	68.7209717912812	10	sd	0
CLV	2016	243	94.8228652197772	10	sd	0
CLV	2016	305	101.730989239124	10	sd	0
CLV	2017	17	59.8964616173354	10	sd	0
CLV	2017	100	80.3520075495176	10	sd	0
CLV	2017	241	91.6709101651491	10	sd	0
CLV	2017	241	77.7752904406727	10	sd	0
CST	2011	294	0	4	sd	1
CST	2011	333	6.27014863102999	4	sd	1
CST	2012	16	12.5212646239554	4	sd	1
CST	2012	240	0	4	sd	1
CST	2012	324	16.227342	4	sd	1
CST	2013	112	0	4	sd	1
CST	2013	266	0	4	sd	1
CST	2013	324	45.8113107900002	4	sd	1
CST	2014	7	4.81071890258809	4	sd	1
CST	2014	104	0	4	sd	1
CST	2014	266	0	4	sd	0
CST	2014	322	21.1251685764748	4	sd	0
CST	2015	13	12.092379586744	4	sd	0
CST	2015	90	0	4	sd	0
CST	2015	243	0	4	sd	0
CST	2015	314	0	4	sd	0
CST	2016	12	18.3060664363505	4	sd	0
CST	2016	96	0	4	sd	0
CST	2016	243	0	4	sd	0
CST	2016	305	5.70954091402382	4	sd	0
CST	2017	17	16.929620361356	4	sd	0
CST	2017	100	0	4	sd	0
CST	2017	241	0	4	sd	0
CST	2017	241	6.78448460820895	4	sd	0
TILTOT	2011	140	1220	400	sd	1
TILTOT	2011	353	8320	400	sd	1
TILTOT	2012	123	6100	400	sd	1
TILTOT	2013	129	9080	400	sd	1
TILTOT	2014	148	8280	400	sd	1
TILTOT	2015	114	7620	400	sd	0
TILTOT	2016	110	6560	400	sd	0
TILTOT	2017	118	6020	400	sd	0
